iso,year,country,capacity_pre5,dem,log_gdp0,growth10,cap_z
FIN,1980,Finland,2.161399984359741,1.0,9.640359878540039,2.591714859008789,2.023712811287433
FIN,1990,Finland,2.2989999771118166,1.0,9.899531364440918,1.6648006439208984,2.1694023334985784
FIN,2000,Finland,2.3860000133514405,1.0,10.066011428833008,1.4167308807373047,2.26151711823509
FJI,1980,Fiji,0.5036999940872192,1.0,7.514024257659912,-0.0021457672119140625,0.2685563267419033
FJI,1990,Fiji,0.38133999407291413,1.0,7.513809680938721,1.2378501892089844,0.13900275930851475
FJI,2000,Fiji,0.622900003194809,1.0,7.637594699859619,0.7246494293212891,0.3947641268087163
FRA,1970,France,1.4563999891281127,1.0,9.357110977172852,3.015918731689453,1.277265733712234
FRA,1980,France,1.582200026512146,1.0,9.658702850341797,1.8085098266601562,1.4104615789594535
FRA,1990,France,1.751799988746643,1.0,9.839553833007812,1.5140819549560547,1.590032354878694
FRA,2000,France,1.8594000101089478,1.0,9.990962028503418,0.4698944091796875,1.7039582017384984
GAB,1970,Gabon,-0.4963800013065338,0.0,8.087400436401367,4.814958572387695,-0.7903185597151103
GAB,1980,Gabon,-0.041226798202842474,0.0,8.568896293640137,-1.2928485870361328,-0.3084068141779816
GAB,1990,Gabon,-0.2307799994945526,0.0,8.439611434936523,-1.2023448944091797,-0.5091038838321925
GAB,2000,Gabon,0.0865519993007183,0.0,8.319376945495605,0.1887226104736328,-0.17311587713156518
GBR,1970,United Kingdom,1.2697999954223633,1.0,9.436704635620117,1.7941856384277344,1.0796954912735168
GBR,1980,United Kingdom,1.476799988746643,1.0,9.61612319946289,2.548952102661133,1.2988650531459653
GBR,1990,United Kingdom,1.5359999895095826,1.0,9.871018409729004,2.589273452758789,1.3615454330904038
GBR,2000,United Kingdom,1.8592000007629395,1.0,10.129945755004883,1.1120986938476562,1.7037464338054127
GEO,2000,Georgia,-0.5967199921607971,1.0,6.5395827293396,5.98301887512207,-0.8965575575075558
GHA,1970,Ghana,-0.33630000352859496,1.0,5.682490825653076,-1.9485187530517578,-0.6208274287537153
GHA,1980,Ghana,-0.751800000667572,1.0,5.4876389503479,-0.9022855758666992,-1.0607547488879423
GHA,1990,Ghana,-0.7391599893569947,0.0,5.3974103927612305,1.6215848922729492,-1.0473716289345896
GHA,2000,Ghana,-0.2217600017786026,1.0,5.559568881988525,3.236966133117676,-0.49955359875368877
GIN,1990,Guinea,-0.6512399911880493,0.0,5.893260478973389,0.2827596664428711,-0.9542827975338687
GIN,2000,Guinea,-0.39784000515937806,0.0,5.921536445617676,0.9827613830566406,-0.6859853786572164
GMB,1970,"Gambia, The",-0.4530200004577637,1.0,5.665267467498779,1.605682373046875,-0.7444094162596004
GMB,1980,"Gambia, The",-0.7844200134277344,1.0,5.825835704803467,-0.7264947891235352,-1.0952924983347192
GMB,1990,"Gambia, The",-0.41913999915122985,1.0,5.753186225891113,0.2907752990722656,-0.7085376033027831
GMB,2000,"Gambia, The",-0.18656000196933747,0.0,5.78226375579834,0.8872604370117188,-0.4622841843338477
GNB,1980,Guinea-Bissau,-0.6553599953651428,0.0,4.9217448234558105,2.8816890716552734,-0.9586450175315846
GNB,1990,Guinea-Bissau,-1.0362600088119507,0.0,5.209913730621338,-0.5279874801635742,-1.3619382144234649
GNB,2000,Guinea-Bissau,-1.0579999923706054,1.0,5.1571149826049805,-0.7374286651611328,-1.3849562957052373
GNQ,1990,Equatorial Guinea,-1.141200017929077,0.0,6.318932056427002,14.685354232788086,-1.4730476664177983
GNQ,2000,Equatorial Guinea,-0.9575600147247314,0.0,7.7874674797058105,12.783713340759277,-1.278611432878893
GRC,1970,Greece,0.48948000073432923,0.0,8.808061599731445,3.5726356506347656,0.25350033730474575
GRC,1980,Greece,1.0413999915122987,1.0,9.165325164794922,0.16420364379882812,0.8378678081671961
