iso,observed,fitted,residual
ALB,6.2227678298950195,1.2361034674448645,4.9866643624501545
ARG,-0.46367645263671875,0.1712796979606488,-0.6349561505973675
BEN,1.5666818618774414,0.29203634243446863,1.2746455194429727
BFA,1.2674617767333984,-0.1243399338546674,1.3918017105880658
BGD,2.607545852661133,2.431876703109272,0.17566914955186075
BGR,-0.5613327026367188,1.910205210366443,-2.4715379130031616
BOL,-1.5906667709350586,0.5962685959291033,-2.186935366864162
BRA,1.056528091430664,1.2166647258714693,-0.16013663444080528
CAF,0.16201496124267578,0.258165444965051,-0.09615048372237522
CHL,4.506778717041016,1.6937824718191399,2.8129962452218757
CIV,-1.2911701202392578,0.9254532407555638,-2.216623360994822
COG,-1.1472892761230469,0.1825479216879342,-1.329837197810981
COM,-1.0308027267456055,-0.1801699096567496,-0.8506328170888559
CPV,4.272260665893555,0.6774272075709763,3.5948334583225785
DJI,1.083970069885254,1.0839700698852663,-1.2434497875801753e-14
DOM,1.4332103729248047,0.43995067303933677,0.9932596998854679
ECU,-0.023179054260253906,0.7946126245529217,-0.8177916788131756
ESP,1.3173103332519531,1.6104824008169085,-0.2931720675649554
ETH,2.10233211517334,0.8881138877361288,1.214218227437211
GHA,-1.0585832595825195,-0.27069155325130745,-0.7878917063312121
GNB,-2.02211856842041,0.26200115040207267,-2.284119718822483
GRC,1.4888477325439453,1.425116185899749,0.06373154664419634
GTM,2.8339147567749023,0.003581734125817998,2.8303330226490844
GUY,4.252161979675293,1.9029524085619889,2.3492095711133043
HND,-0.48764705657958984,0.922952712695959,-1.410599769275549
HRV,3.4006595611572266,1.4768984950265855,1.923761066130641
HUN,-0.27892112731933594,1.250269263768619,-1.529190391087955
IDN,3.377060890197754,3.6403818521096145,-0.2633209619118606
KOR,6.430015563964844,3.68234801333775,2.7476675506270936
LSO,1.8030643463134766,0.4844800016212415,1.3185843446922352
MDG,-1.6268634796142578,0.2802269342355798,-1.9070904138498377
MEX,2.1816539764404297,1.824271833167721,0.3573821432727087
MLI,2.2158384323120117,0.4182402269120083,1.7975982054000035
MNG,1.7296123504638672,4.024781799843022,-2.295169449379155
MOZ,4.243168830871582,0.42389757109340714,3.819271259778175
MWI,0.3511476516723633,0.8089412323234761,-0.45779358065111286
NER,-1.6145133972167969,0.8621346049217875,-2.4766480021385844
NGA,-1.9868755340576172,0.13605866539716166,-2.122934199454779
NIC,0.7746315002441406,1.440749535243107,-0.6661180349989664
NPL,2.4111509323120117,2.6116251632035468,-0.20047423089153504
PAK,2.18414306640625,2.159337985066608,0.024805081339641877
PAN,1.4498710632324219,1.16939570748057,0.2804753557518518
PER,-2.283492088317871,0.815838369844938,-3.099330458162809
PHL,1.1841821670532227,2.874448480811833,-1.6902663137586105
PRT,1.9550704956054688,1.7256299746847465,0.2294405209207222
PRY,-0.8190679550170898,1.3562187911867107,-2.175286746203801
ROU,-2.1980762481689453,0.7116208763207885,-2.9096971244897336
SDN,-0.48467159271240234,-0.6592210542441772,0.17454946153177486
SEN,1.2131023406982422,0.9064448778710579,0.3066574628271843
SLE,1.7092180252075195,-0.046878931625789405,1.756096956833309
SLV,-0.28304576873779297,0.7082437010112805,-0.9912894697490735
SUR,0.9057760238647461,0.8262963417208454,0.07947968214390067
THA,4.1464948654174805,2.6454056909949992,1.5010891744224812
URY,3.446626663208008,1.0073180741406702,2.4393085890673376
ZAF,0.8451747894287109,0.7385026406540836,0.10667214877462738
ZMB,-1.9362211227416992,0.8855248389873613,-2.821745961729061
ZWE,0.10030269622802734,-0.4962359907376852,0.5965386869657126
