iso,observed,fitted,residual
AGO,-2.2257328033447266,0.7259741338987886,-2.9517069372435154
AGO,7.451190948486328,2.0282263689138027,5.422964579572525
ALB,-0.8140039443969727,0.773012933131619,-1.5870168775285918
ALB,2.049221992492676,2.0056376458381466,0.04358434665452915
ALB,4.672794342041016,2.8171466699721286,1.855647672068887
ARG,1.3154220581054688,2.290396587158155,-0.9749745290526861
ARG,-3.0077266693115234,0.5432257957334288,-3.5509524650449524
ARG,3.211078643798828,1.5720399813621992,1.6390386624366289
ARG,3.3420372009277344,2.870566803158147,0.47147039776958755
ARM,7.584662437438965,2.934413989704324,4.650248447734641
AUS,1.3465213775634766,2.500573056349399,-1.1540516787859225
AUS,1.8761634826660156,0.8354356816497099,1.0407278010163057
AUS,2.1811580657958984,1.7474487166461272,0.4337093491497712
AUS,1.48468017578125,2.971164128122506,-1.4864839523412559
AUT,3.448925018310547,2.4511856489883583,0.9977393693221885
AUT,1.9710254669189453,0.7763585079896361,1.194666958929309
AUT,2.1734619140625,1.6902241379920084,0.48323777607049156
AUT,1.074228286743164,2.922873430386636,-1.848645143643472
AZE,12.752127647399902,2.2957044625928744,10.456423184807027
BDI,0.6746721267700195,1.1161855767136941,-0.4415134499436746
BDI,1.3126611709594727,-0.18978827742309626,1.502449448382569
BDI,-3.28155517578125,1.0051148143647972,-4.286669990146047
BDI,0.35927772521972656,2.322241955672462,-1.9629642304527355
BEL,3.123331069946289,2.4838934040338656,0.6394376659124235
BEL,1.8810272216796875,0.8196673647800746,1.061359856899613
BEL,1.916799545288086,1.74469564502646,0.17210390026162603
BEL,0.7628059387207031,2.9694058126186014,-2.2065998738978982
BEN,0.283660888671875,1.5927591629712423,-1.3090982742993673
BEN,-0.15154361724853516,-0.21193381311360693,0.06039019586507177
BEN,1.5666818618774414,0.8567448686164342,0.7099369932610072
BEN,0.8605527877807617,2.883120566045927,-2.022567778265165
BFA,1.0848712921142578,1.8521445392368252,-0.7672732471225674
BFA,0.8915615081787109,-0.06606597820485446,0.9576274863835654
BFA,2.4131250381469727,1.3185639558188684,1.0945610823281042
BFA,2.627711296081543,2.8850152828897637,-0.25730398680822075
BGD,0.9893274307250977,0.18103779492579936,0.8082896357992984
BGD,2.607545852661133,0.9165901024182566,1.6909557502428763
BGD,4.283075332641602,2.893812757718032,1.3892625749235696
BGR,2.556281089782715,1.5211951982299974,1.0350858915527175
BGR,-0.5613327026367188,2.9599322840566193,-3.521264986693338
BGR,4.789080619812012,2.997369605580906,1.791711014231106
BHR,-1.6578388214111328,0.6608863055414207,-2.3187251269525535
BHR,2.812166213989258,1.224772257483319,1.5873939565059387
BIH,3.81650447845459,2.063899536154798,1.7526049422997918
BLR,7.656927108764648,3.353939821028099,4.302987287736549
BOL,1.4428997039794922,1.2113416579412764,0.23155804603821584
BOL,-2.064480781555176,-0.21237768950028502,-1.8521030920548909
