iso,observed,fitted,residual
ALB,5.852411763781076,3.0782997643130563,2.7741119994680195
ARG,0.039728184912863895,1.3769614909574937,-1.3372333060446298
BDI,-0.13790765609644762,2.3483023056419174,-2.486209961738365
BEN,0.11912607791492391,1.4631445112698687,-1.3440184333549448
BFA,0.9474706891330698,1.181673293430014,-0.23420260429694428
BGD,4.746124256990081,1.7735749402171843,2.9725493167728967
BGR,2.4920295828385353,4.83992203060477,-2.3478924477662346
BOL,0.12945690230989904,0.819554421752179,-0.6900975194422799
BRA,1.9335321049910625,2.5248968181185987,-0.5913647131275361
CAF,-0.2615605329458148,1.3479494476990777,-1.6095099806448925
CHL,2.9874179537942958,3.113848502933191,-0.1264305491388953
CIV,2.1322527609280018,2.7260798364599688,-0.593827075531967
COG,2.096860864739307,1.842121972966592,0.25473889177271514
COM,1.3632167021981534,0.8753307796956628,0.48788592250249063
CPV,5.609357588987667,2.9566065314472514,2.6527510575404154
CYP,3.6558207010898074,1.018396479784368,2.637424221305439
DJI,2.5801534020940142,3.093233680226524,-0.5130802781325099
DOM,2.243703704096429,1.0999447316168884,1.1437589724795407
ECU,0.7304329592992342,1.446395444232544,-0.7159624849333097
ESP,2.750068874778213,2.784949256896222,-0.034880382118009035
ETH,3.551875361959538,2.146920375312324,1.4049549866472137
GHA,-1.1293490101984505,1.4680846122022766,-2.597433622400727
GNB,0.3675295905862086,1.0107833313658858,-0.6432537407796772
GRC,1.7795330425041822,2.5449845055280695,-0.7654514630238873
GTM,1.526098465585548,0.5794557172783051,0.9466427483072429
HND,0.2035275695029437,1.6441646393161136,-1.4406370698131699
HRV,3.1436809952329003,3.8938218815368435,-0.7501408863039432
HTI,-0.04618946421021786,0.5983635864923156,-0.6445530507025334
HUN,2.851240569044453,4.068163744940851,-1.2169231758963983
IDN,4.080384849701257,2.2493015332252364,1.831083316476021
KEN,2.5624207396382603,2.5241654755869285,0.03825526405133184
KHM,3.0926159898296435,1.2921152436032584,1.8005007462263851
LSO,1.2450642267760115,1.8027936450127728,-0.5577294182367614
MDG,0.7925843997744542,1.3708159363313692,-0.5782315365569151
MEX,2.376020279722404,3.2857163328255217,-0.9096960531031177
MLI,1.1712007822472703,1.5036465360496583,-0.33244575380238794
MNG,8.70196347941751,3.419498999722821,5.2824644796946885
MOZ,-1.802139854152287,1.3055811020327537,-3.107720956185041
MWI,1.2546843066661717,2.14218267115117,-0.8874983644849981
NER,-0.367805278633484,2.660357080265115,-3.028162358898599
NGA,-0.0052667724478228095,2.047874077178616,-2.053140849626439
NIC,2.2752175888179904,2.050662670064289,0.22455491875370148
NPL,2.4634428246401363,1.7609658155626289,0.7024770090775074
PAK,2.888844652531568,2.2668612502927403,0.6219834022388278
PAN,4.045435899195846,1.8676339524688679,2.1778019467269782
PER,-0.5706825944546612,1.7768544874176742,-2.3475370818723356
PHL,2.2005188539460807,1.6384085319782071,0.5621103219678736
POL,3.888431789332935,3.636008418735224,0.252423370597711
PRT,3.0874226174635133,2.924514051526429,0.16290856593708414
PRY,1.6624809981261546,1.8912068876654393,-0.22872588953928474
ROU,4.633163476226647,2.540483441569069,2.0926800346575782
SDN,-0.3473379629860984,1.0405532082014715,-1.3878911711875699
SEN,1.2890054003224272,2.543986074623502,-1.2549806743010747
SLE,0.6113690967060093,0.22274751720252212,0.38862157950348714
SLV,2.295353093580239,1.4194849660945088,0.8758681274857303
THA,5.494898043824978,1.6778988599846874,3.816999183840291
UGA,1.0234904663206956,0.4200973430812008,0.6033931232394949
URY,1.5292787111839523,2.2471919106578495,-0.7179131994738972
ZAF,3.514212619641448,3.400193314329168,0.11401930531228022
ZMB,4.292430766243545,3.05017582725595,1.2422549389875948
ZWE,0.8930286186904102,0.8834703178016043,0.009558300888805826
