iso,observed,fitted,residual
ALB,6.2227678298950195,1.6551184999548851,4.567649329940134
ARG,-0.46367645263671875,0.5648785939770995,-1.0285550466138182
BEN,1.5666818618774414,0.8166119387027306,0.7500699231747108
BFA,1.2674617767333984,0.5791410229508674,0.688320753782531
BGD,2.607545852661133,0.8844944164843536,1.7230514361767792
BGR,-0.5613327026367188,2.6670524988922897,-3.2283852015290084
BOL,-1.5906667709350586,0.38620187097955977,-1.9768686419146184
BRA,1.056528091430664,1.269968558560892,-0.2134404671302279
CAF,0.16201496124267578,0.6791914958804286,-0.5171765346377528
CHL,4.506778717041016,1.6741545932424369,2.8326241237985785
CIV,-1.2911701202392578,1.4816459481497966,-2.772816068389054
COG,-1.1472892761230469,0.9674006316904289,-2.1146899078134758
DOM,1.4332103729248047,0.4234960836414336,1.009714289283371
ECU,-0.023179054260253906,0.7523823941661,-0.7755614484263539
ESP,1.3173103332519531,1.3297942691066333,-0.012483935854680217
ETH,2.10233211517334,1.1803973591169945,0.9219347560563453
GNB,-2.02211856842041,0.5941823327897033,-2.6163009012101135
GRC,1.4888477325439453,1.1754191259024973,0.313428606641448
GUY,4.252161979675293,1.5179875476593345,2.7341744320159584
HND,-0.48764705657958984,0.7789192019460242,-1.2665662585256139
HUN,-0.27892112731933594,2.146324941760256,-2.425246069079592
IDN,3.377060890197754,1.3418666747322705,2.0351942154654834
KOR,6.430015563964844,2.1472462113036066,4.282769352661237
LSO,1.8030643463134766,1.0061586679275503,0.7969056783859263
MDG,-1.6268634796142578,0.7162479161557249,-2.3431113957699825
MEX,2.1816539764404297,1.7414222870553777,0.44023168938505197
MLI,2.2158384323120117,0.8328597227220251,1.3829787095899866
MNG,1.7296123504638672,1.829187768420054,-0.09957541795618674
MOZ,4.243168830871582,0.7769032702011798,3.4662655606704025
MWI,0.3511476516723633,1.1690534124239271,-0.8179057607515638
NER,-1.6145133972167969,1.3860451574348651,-3.000558554651662
NGA,-1.9868755340576172,1.0396075140216927,-3.02648304807931
NIC,0.7746315002441406,1.0535032632043486,-0.278871762960208
NPL,2.4111509323120117,0.9912144079185081,1.4199365243935036
PAK,2.18414306640625,1.1074149973293388,1.0767280690769112
PAN,1.4498710632324219,0.9802310136420251,0.46964004959039674
PER,-2.283492088317871,0.8687531435366778,-3.1522452318545486
PHL,1.1841821670532227,0.8297724285970177,0.35440973845620494
PRT,1.9550704956054688,1.414945749507672,0.5401247460977967
PRY,-0.8190679550170898,1.026027314163647,-1.8450952691807367
SEN,1.2131023406982422,1.3912518254207515,-0.17814948472250935
SLE,1.7092180252075195,0.18990513567845133,1.5193128895290682
SLV,-0.28304576873779297,0.6172476582849725,-0.9002934270227655
SUR,0.9057760238647461,0.60595451143161,0.29982151243313604
THA,4.1464948654174805,0.8297976606367927,3.316697204780688
URY,3.446626663208008,1.1029220901655552,2.3437045730424524
ZAF,0.8451747894287109,1.76238945781739,-0.917214668388679
ZMB,-1.9362211227416992,1.5671334514084967,-3.5033545741501957
ZWE,0.10030269622802734,0.37504178404346905,-0.2747390878154417
