iso,observed,fitted
ALB,5.859018851444731,2.3432538367162614
ARG,-0.5228847003163395,0.8809704456392304
BEN,0.5266716514772884,0.591428177121465
BFA,2.982135245041224,0.29024611788575966
BGD,3.896409081650365,0.8279681635158882
BGR,-0.5900413953334649,4.351325378925901
BOL,-1.1746086178919946,0.08811978540537466
BRA,1.4698280874417868,1.9411736307753924
CAF,-0.3846557696903119,0.36704279316686017
CHL,3.946736242247439,2.572881387789051
CIV,0.370969837057169,1.9037372103587487
COG,0.9714984068923728,1.0939807962219867
COM,0.7077189212237123,-0.08946975863514192
CPV,6.008719581672128,2.161688512023132
DOM,0.7802428350585089,0.38364373979607547
ECU,0.0678717781847204,0.8237801285446116
ESP,1.991044552620309,2.336722161941165
ETH,0.5285136309593153,1.1487639979944952
GHA,-0.9063363192042306,0.7319488411667235
GNB,-0.7996714059574828,0.05189145077550963
GRC,2.0994657650121695,2.0832102984080145
GTM,3.326186673052227,-0.08261527685471254
HND,-0.7647402566430372,0.9145116840045637
HRV,4.383974727245938,3.3670684335066245
HUN,1.127900504316468,3.582648147716409
IDN,3.8315593028397466,1.5255553041319867
KOR,6.6163876516687194,3.6781245990127296
LSO,0.2292721282484944,0.9433348658404361
MDG,-0.3696021331353805,0.41726567986916546
MEX,3.188823060457029,2.720242495203623
MLI,0.9823396285394193,0.5655393839701227
MNG,6.140320817683058,2.624227683438956
MOZ,-2.1944031330747205,0.37683945537977054
MWI,0.4520209562156552,1.1741617719011206
NER,-2.2921621352097077,1.7319171790137606
NGA,-1.960244819602792,1.2825917605564163
NIC,1.3837177988479787,1.251144175526957
NPL,2.4301813314254073,0.8546035010678305
PAK,2.596652074983261,1.5021764605374208
PAN,1.8359933856069155,1.2261844690858208
PER,-2.557833253710698,1.171205845614319
PHL,1.8168304992924789,0.8784606777004901
PRT,2.4259125670836035,2.45594553544622
PRY,0.7157987050141124,1.1836170009666074
SDN,-1.2511884714659691,0.26235906790962704
SEN,0.7367540043354737,1.6839609718003083
SLE,-1.224529235881073,-0.7695178986405548
SLV,-0.038350892496819,0.692278993206421
THA,4.182168471236771,0.9809090483424915
URY,3.378625360568872,1.676506155344738
ZAF,3.482764701065957,2.773387768148657
ZMB,1.0586787227805328,2.196214555394047
ZWE,0.29369199458805,0.06699040578632992
